ID,Probability
0,1.0
1,0.4518846934304117
2,0.4268426125731273
3,0.4120674825017274
4,0.40154184210962085
5,0.39335884523112474
6,0.386663599269242
7,0.3809980221334044
8,0.37608775624985236
9,0.37175536641193907
10,0.36787944117144233
11,0.364373228814047
12,0.3611725792036613
13,0.3582287137647777
14,0.35550367432815166
15,0.3529673412647678
16,0.3505954131393364
17,0.34836799819455067
18,0.3462686079287892
19,0.344283422408897
20,0.342400743754643
21,0.3406105827593975
22,0.3389043415234708
23,0.33727456652029764
24,0.3357147541304939
25,0.3342191958080505
26,0.3327828535637153
27,0.33140125890909555
28,0.33007043014873916
29,0.3287868041620401
30,0.3275471797314189
31,0.32634867014812785
32,0.3251886633306583
33,0.3240647880704941
34,0.32297488530910856
35,0.3219169835722636
36,0.3208892778598137
37,0.3198901114236645
38,0.31891795997232764
39,0.3179714179243446
40,0.31704918639971824
41,0.3161500626921665
42,0.3152729310083404
43,0.31441675429534555
44,0.3135805670066163
45,0.3127634686797609
46,0.31196461821942
47,0.31118322879425975
48,0.310418563270609
49,0.3096699301164143
50,0.30893667971856176
51,0.3082182010645026
52,0.3075139187457756
53,0.306823290246675
54,0.306145803486114
55,0.3054809745848316
56,0.3048283458336052
57,0.3041874838411389
58,0.3035579778428965
59,0.3029394381543836
60,0.3023314947543244
61,0.30173379598486183
62,0.3011460073573716
63,0.30056781045375947
64,0.2999989019142244
65,0.2994389925034533
66,0.29888780624806266
67,0.2983450796388678
68,0.2978105608922178
69,0.29728400926522647
70,0.2967651944202495
71,0.2962538958344194
72,0.2957499022504576
73,0.29525301116535185
74,0.2947630283538074
75,0.29427976742367357
76,0.2938030494008066
77,0.2933327023410597
78,0.29286856096730207
79,0.2924104663295545
80,0.2919582654864966
81,0.29151181120675584
82,0.291070961688519
83,0.290635580296138
84,0.2902055353125055
85,0.28978069970608344
86,0.2893609509115571
87,0.2889461706231655
88,0.2885362445998454
89,0.28813106248138287
90,0.2877305176148379
91,0.28733450689055906
92,0.28694293058716047
93,0.2865556922248811
94,0.2861726984267856
95,0.285793858787311
96,0.28541908574769803
97,0.28504829447787716
98,0.28468140276441434
99,0.28431833090414627
100,0.28395900160316134
101,0.28360333988080955
102,0.2832512729784411
103,0.2829027302725997
104,0.2825576431924096
105,0.28221594514091874
106,0.2818775714201698
107,0.2815424591597908
108,0.2812105472489097
109,0.2808817762712068
110,0.2805560884429348
111,0.28023342755374425
112,0.2799137389101657
113,0.2795969692816027
114,0.27928306684870685
115,0.2789719811540088
116,0.27866366305468593
117,0.27835806467736113
118,0.2780551393748232
119,0.2777548416845772
120,0.27745712728912886
121,0.2771619529779181
122,0.27686927661082106
123,0.2765790570831419
124,0.27629125429202384
125,0.2760058291042089
126,0.2757227433250853
127,0.27544195966895635
128,0.27516344173047935
129,0.27488715395721364
130,0.2746130616232323
131,0.27434113080374334
132,0.2740713283506784
133,0.2738036218692028
134,0.27353797969510574
135,0.27327437087303275
136,0.2730127651355211
137,0.272753132882805
138,0.27249544516335433
139,0.2722396736551187
140,0.2719857906474419
141,0.271733769023623
142,0.2714835822440931
143,0.27123520433018233
144,0.2709886098484551
145,0.270743773895586
146,0.2705006720837567
147,0.270259280526552
148,0.27001957582533453
149,0.2697815350560777
150,0.2695451357566414
151,0.2693103559144696
152,0.2690771739546939
153,0.2688455687286293
154,0.26861551950264406
155,0.26838700594739007
156,0.2681600081273806
157,0.2679345064909009
158,0.2677104818602396
159,0.26748791542222883
160,0.2672667887190815
161,0.26704708363951335
162,0.26682878241014185
163,0.26661186758714817
164,0.2663963220481963
165,0.26618212898459703
166,0.265969271893709
167,0.26575773457156915
168,0.2655475011057421
169,0.2653385558683834
170,0.2651308835095063
171,0.26492446895044797
172,0.26471929737752475
173,0.26451535423587247
174,0.26431262522346444
175,0.2641110962853013
176,0.26391075360776584
177,0.2637115836131394
178,0.26351357295427125
179,0.2633167085093986
180,0.2631209773771115
181,0.262926366871456
182,0.2627328645171736
183,0.2625404580450712
184,0.2623491353875167
185,0.2621588846740578
186,0.2619696942271583
187,0.2617815525580497
188,0.2615944483626923
189,0.2614083705178454
190,0.2612233080772395
191,0.2610392502678509
192,0.2608561864862722
193,0.26067410629517807
194,0.2604929994198826
195,0.26031285574498453
196,0.26013366531109927
197,0.2599554183116741
198,0.2597781050898833
199,0.25960171613560235
200,0.2594262420824587
201,0.2592516737049546
202,0.25907800191566277
203,0.2589052177624911
204,0.2587333124260143
205,0.2585622772168714
206,0.2583921035732266
207,0.2582227830582915
208,0.2580543073579069
209,0.25788666827818374
210,0.25771985774319917
211,0.25755386779274847
212,0.25738869058014924
213,0.2572243183700986
214,0.2570607435365794
215,0.2568979585608161
216,0.2567359560292781
217,0.2565747286317288
218,0.2564142691593203
219,0.25625457050273115
220,0.25609562565034705
221,0.25593742768648275
222,0.2557799697896439
223,0.25562324523082824
224,0.2554672473718653
225,0.25531196966379244
226,0.25515740564526723
227,0.2550035489410152
228,0.25485039326031167
229,0.2546979323954961
230,0.25454616022052057
231,0.25439507068952794
232,0.25424465783546224
233,0.2540949157687076
234,0.2539458386757585
235,0.25379742081791545
236,0.2536496565300117
237,0.2535025402191644
238,0.253356066363553
239,0.25321022951122374
240,0.2530650242789185
241,0.2529204453509287
242,0.2527764874779719
243,0.25263314547609295
244,0.2524904142255866
245,0.2523482886699433
246,0.2522067638148151
247,0.2520658347270045
248,0.2519254965334714
249,0.25178574442036217
250,0.2516465736320572
